"","code","Wbcode","country","year","area1","area2","area3","computer1","computer2","computer3","computer4","computer5","computer6","delta01","delta02","delta03","delta04","delta05","delta06","delta07","delta08","delta09","delta10","delta11","delta12","delta13","delta14","delta15","delta16","delta17","delta18","delta19","delta20","delta21","delta22","delta23","delta24","delta25","delta26","delta27","delta28","delta29","delta30","delta31","delta32","delta33","delta34","delta35","domestic1","domestic2","domestic3","domestic4","domestic5","domestic6","domestic7","domestic8","domestic9","economics1","economics2","economics3","economics4","economics5","economics6","economics7","electoral1","electoral2","electoral3","electoral4","electoral5","energy1","energy2","energy3","energy4","indprod1","indprod2","indprod3","indprod4","indprod5","indprod6","industry1","industry2","industry3","industry4","industry5","instat1","instat2","instat3","instat4","instat5","instat6","instat7","instat8","legis01","legis02","legis03","legis04","legis05","legis06","legis07","legis08","legis09","legis10","mail1","mail2","mail3","mail4","media1","media2","media3","media4","media5","media6","media7","military1","military2","military3","military4","phone1","phone2","phone3","phone4","phone5","phone6","physician1","physician2","polit01","polit02","polit03","polit04","polit05","polit06","polit07","polit08","polit09","polit10","polit11","polit12","polit13","polit14","polit15","pop1","pop2","pop3","pop4","railroad1","railroad2","railroad3","railroad4","railroad5","railroad6","railroad7","revexp1","revexp2","revexp3","revexp4","revexp5","revexp6","revexp7","school01","school02","school03","school04","school05","school06","school07","school08","school09","school10","school11","school12","telegraph1","telegraph2","telegraph3","telegraph4","trade1","trade2","trade3","trade4","trade5","urban01","urban02","urban03","urban04","urban05","urban06","urban07","urban08","urban09","urban10","vehicle1","vehicle2","vehicle3","vehicle4","vehicle5","vehicle6","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles","industry","oecd"
"5116",390,"FRA","France",1932,547000,211000,4829,NA,NA,NA,NA,NA,NA,6,5,191,284,-474,136,-2936,-3530,-428,NA,-16,129,9,-1717,897,-962,NA,605,1077,622,667,-333,-349,NA,NA,0,-183,-1155,NA,21,NA,NA,NA,NA,NA,1,0,0,4,0,2,0,3,2312,729,NA,NA,NA,NA,2552,NA,NA,11562,276,9652,230,35215,841,56712,1354,13592,3247,5638,1346,5714,1365,NA,NA,356,321,323,NA,NA,118,NA,NA,NA,NA,NA,157,605,NA,NA,NA,NA,385,NA,NA,NA,1676000,40038,5704000,136263,NA,NA,0,NA,NA,12323,294,48836,1166,645,154,12920,NA,12920,3086,NA,3086,NA,NA,8616,1,0,0,2,1,3,2,3,14,1,1,3,2,1,41860,1983,105222,"217",26109,1237,15973,25706,NA,NA,NA,3913657,9349,1790361,4277,2123296,5072,230,4915,1174,302,72,5217,1246,94,70,16,5287,1263,951,2248,10654,30505,728,198060,4731,131020,3129,8858,6739,160,9125,217,11251,268,12262,292,14528,347,1279,3055,433,1034,1712,4089,0,2312,2,0,3,1,NA,NA,NA,NA,NA,0.03086,NA,32.1,"OECD"
"5117",390,"FRA","France",1933,547000,211000,4829,NA,NA,NA,NA,NA,NA,7,10,250,322,-500,132,-465,-636,-19,NA,-16,829,8,-453,434,-140,NA,392,694,409,625,-345,-355,NA,NA,0,-155,-380,NA,32,NA,NA,NA,NA,NA,0,0,0,0,1,5,0,1,1937,738,NA,NA,NA,NA,2552,NA,NA,11614,277,NA,NA,34017,812,54725,1306,14906,3558,6577,1570,5221,1246,NA,NA,356,316,328,NA,NA,119,NA,NA,NA,NA,NA,157,605,NA,NA,NA,NA,385,NA,NA,NA,1674000,39961,5628000,134351,NA,NA,0,NA,NA,12971,309,46075,1099,645,153,13490,NA,13490,3220,NA,3220,NA,NA,8692,1,0,0,2,1,3,2,3,18,5,5,3,2,0,41890,1985,105407,"218",26076,1235,15365,24728,NA,NA,NA,3855055,9202,1702038,4063,2153017,5139,214,5112,1220,323,77,5435,1297,94,73,17,5508,1314,954,2250,10663,29120,695,188970,4511,122740,2930,8986,6894,164,9405,224,11338,270,12318,294,14616,348,1397,3334,458,1093,1855,4428,0,1937,5,0,1,0,NA,NA,NA,NA,NA,0.0322,NA,31.6,"OECD"
"5118",390,"FRA","France",1934,547000,211000,4829,NA,NA,NA,NA,NA,NA,14,15,243,267,-226,117,-1886,-358,-14,NA,32,431,-22,-589,363,-46,NA,156,390,177,-588,-135,145,NA,NA,0,-189,-507,NA,21,NA,NA,NA,NA,NA,0,0,0,3,0,16,0,4,6250,748,NA,NA,NA,NA,1507,NA,NA,11665,278,NA,NA,33636,801,55590,1325,15172,3616,6155,1467,4872,1161,NA,NA,356,310,334,NA,NA,119,NA,NA,NA,NA,NA,157,605,NA,NA,NA,NA,385,NA,NA,NA,1674000,39904,5610000,133730,NA,NA,0,NA,NA,12210,291,46238,1102,645,153,14000,NA,14000,3337,NA,3337,NA,NA,8813,1,0,0,2,1,3,2,3,20,2,2,3,2,0,41950,1988,105592,"218",26163,1239,14586,23473,NA,NA,NA,3847051,9170,1666019,3971,2181032,5199,212,5200,1239,338,80,5538,1320,93,70,16,5608,1336,956,2245,10639,27468,654,153540,3660,118550,2825,7554,7048,168,9686,230,11440,272,12374,294,14703,350,1480,3528,458,1091,1938,4619,0,6250,16,0,4,0,NA,NA,NA,NA,NA,0.03337,NA,31,"OECD"
"5119",390,"FRA","France",1935,547000,211000,4829,NA,NA,NA,NA,NA,NA,-2,-5,178,304,-214,131,-902,-1281,2,NA,40,349,668,458,294,-49,NA,65,625,91,-625,-112,158,NA,NA,0,-161,-359,NA,31,NA,NA,NA,NA,NA,0,0,0,1,0,8,0,3,3125,757,NA,NA,NA,NA,1507,NA,NA,11717,279,NA,NA,33255,792,56455,1346,15818,3771,6255,1491,4370,1041,NA,NA,356,305,339,2,66,120,98,1,1,3112,1,157,605,NA,NA,NA,NA,385,NA,NA,NA,1674000,39914,5581000,133071,NA,NA,0,NA,NA,10452,249,46169,1100,675,160,14410,NA,14410,3435,NA,3435,NA,NA,8695,1,0,0,2,1,3,2,3,20,1,1,3,2,0,41940,1987,105777,"219",26251,1244,14061,22628,NA,NA,NA,3839047,9153,1630000,3886,2209047,5267,209,5230,1247,359,85,5589,1332,93,65,15,5654,1348,959,2395,11350,28688,684,139700,3330,103320,2463,6469,7203,171,9966,237,11542,275,12430,296,14790,352,1547,3688,458,1092,2005,4780,0,3125,8,0,3,0,NA,NA,NA,NA,NA,0.03435,NA,30.5,"OECD"
"5120",390,"FRA","France",1936,547000,211000,4829,NA,NA,NA,NA,NA,NA,-7,-5,233,295,-214,133,967,-954,473,NA,32,456,-275,-131,294,231,NA,64,353,90,0,-101,156,NA,NA,0,-163,329,NA,31,NA,NA,NA,NA,NA,0,2,0,2,1,5,0,2,3062,767,NA,NA,NA,NA,2015,NA,NA,11768,280,9938,237,32874,784,57320,1367,16659,3974,6686,1595,4638,1106,NA,NA,356,300,344,NA,NA,119,NA,NA,NA,NA,NA,222,608,NA,NA,NA,NA,274,NA,NA,NA,1752000,41803,5706000,136148,NA,NA,0,NA,NA,15075,359,36912,880,705,168,14820,NA,14820,3536,NA,3536,152,657,8734,1,0,0,2,1,3,2,3,21,2,2,3,2,1,41910,1986,105962,"219",26339,1248,14524,23374,NA,NA,NA,3831044,9141,1593981,3803,2237063,5337,165,5261,1255,372,88,5633,1344,93,64,15,5697,1359,962,2329,11037,28308,675,153080,3652,93380,2228,6288,7358,175,10247,244,11628,277,12487,297,14878,354,1639,3910,456,1088,2095,4998,0,3062,5,2,2,0,NA,NA,NA,NA,NA,0.03536,NA,30,"OECD"
"5121",390,"FRA","France",1937,547000,211000,4829,NA,NA,NA,NA,NA,NA,5,5,228,286,-231,122,1134,260,12,NA,32,364,-98,-429,413,-3,NA,127,795,164,0,-128,146,NA,NA,0,-200,1583,NA,0,137,NA,NA,NA,NA,0,0,0,2,1,2,0,0,1375,776,NA,NA,NA,NA,2296,NA,NA,11820,281,NA,NA,32493,774,58185,1387,18162,4331,7920,1888,4285,1021,NA,NA,356,294,350,NA,NA,119,NA,NA,NA,NA,NA,222,608,NA,NA,NA,NA,274,NA,NA,NA,1755000,41855,5707000,136107,NA,NA,0,NA,NA,14258,340,41677,993,597,142,15440,NA,15440,3682,NA,3682,150,666,8682,1,0,0,2,1,3,2,3,20,1,1,3,2,0,41930,1987,106147,"219",26427,1252,16825,27076,NA,NA,NA,3823040,9117,1557962,3715,2265078,5402,184,5332,1271,399,95,5731,1366,93,67,15,5798,1382,962,2306,10928,27117,646,170490,4066,95890,2286,5617,7512,179,10527,251,11730,279,12543,299,14965,356,1721,4104,451,1075,2172,5180,0,1375,2,0,0,0,NA,NA,NA,NA,NA,0.03682,NA,29.4,"OECD"
"5122",390,"FRA","France",1938,547000,211000,4829,NA,NA,NA,NA,NA,NA,7,5,167,239,-237,115,-2179,-814,-92,NA,31,425,-86,-294,291,-82,NA,189,526,220,667,465,-606,NA,NA,0,-170,-1856,NA,0,135,NA,NA,NA,NA,0,1,0,4,0,0,0,0,1250,786,NA,NA,NA,NA,3591,NA,NA,11871,282,NA,NA,33992,810,54701,1303,18770,4473,6221,1482,4129,984,NA,NA,356,289,355,NA,NA,119,NA,NA,NA,NA,NA,222,608,NA,NA,NA,NA,274,NA,NA,NA,1740000,41468,5664000,134985,4706,1121,0,NA,NA,14838,353,44945,1071,490,116,15900,NA,15900,3789,NA,3789,148,675,8635,1,0,0,2,1,3,2,3,18,4,3,3,2,0,41960,1988,106331,"220",26514,1256,13701,22050,NA,NA,NA,3815038,9092,1521944,3627,2293094,5464,196,5437,1295,421,100,5858,1396,92,69,16,5927,1412,962,2286,10834,26350,627,133440,3180,88150,2100,5347,7667,182,10807,257,11832,281,12599,300,15053,358,1818,4332,448,1067,2266,5400,0,1250,0,1,0,0,NA,NA,0.1121,NA,NA,0.03789,NA,28.9,"OECD"
"5123",390,"FRA","France",1939,547000,211000,4829,NA,NA,NA,NA,NA,NA,-467,-468,714,778,17,5681,-13,833,-884,NA,31,1111,-87,1084,702,-256,NA,463,1000,501,625,951,-177,NA,NA,0,-207,-46,660,0,133,NA,NA,NA,NA,0,0,0,0,1,1,0,0,562,795,NA,NA,NA,NA,4380,NA,NA,11923,298,NA,NA,35491,887,51217,1280,20227,5056,7950,1987,3973,993,NA,NA,356,283,361,NA,NA,119,NA,NA,NA,NA,NA,222,608,NA,NA,NA,NA,274,NA,NA,NA,1512000,37800,5261000,131525,4782,1195,0,NA,NA,11987,299,65119,1627,382,95,16220,NA,16220,4055,NA,4055,146,684,8635,1,0,0,2,1,3,2,3,19,0,0,3,2,0,40000,1895,106516,"220",26602,1260,13637,21947,NA,NA,NA,4880594,12201,1453288,3633,3427306,8568,190,5422,1355,443,110,5865,1466,92,71,17,5936,1484,962,2266,10739,27801,695,127070,3176,91010,2275,5185,7821,195,11088,277,11915,297,12655,316,15140,378,1900,4750,500,1250,2400,6000,0,562,1,0,0,0,NA,NA,0.1195,NA,NA,0.04055,NA,28.3,"OECD"
"5124",390,"FRA","France",1946,547000,211000,4802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,0,0,812,668,740,860,NA,12,11910,34500,NA,24697,610,19881,491,35389,875,48610,1202,22839,5647,4699,1162,3859,954,43,369,360,246,394,NA,NA,NA,NA,NA,NA,NA,NA,166,544,3,2,2,3,328,10,NA,NA,2185000,54033,3889000,96171,5318,1315,NA,NA,2940,8892,219,29913,739,500,123,19970,NA,19970,4938,NA,4938,133,751,8710,1,0,1,2,1,3,2,3,19,3,3,3,2,2,40438,1916,117055,"243",25362,1201,19549,31460,NA,NA,NA,2770730,6851,1259997,3115,1510733,3735,198,4688,1159,732,181,5420,1340,86,156,38,5576,1378,964,NA,NA,35359,874,222560,5503,85220,2107,5495,6593,163,8788,217,11459,283,12710,314,15753,389,1550,3833,200,494,1750,4327,0,812,1,0,0,0,NA,NA,0.1315,NA,0.294,0.04938,NA,24.6,"OECD"
"5125",390,"FRA","France",1947,547000,211000,4802,NA,NA,NA,NA,NA,NA,102,104,0,46,7820,5063,4848,11789,-309,NA,33,640,NA,-1670,450,-223,-238,-69,221,-30,0,80,316,0,244,27,528,-113,631,10,160,230,233,NA,10000,0,5,4,5,0,8,1,7,12750,683,757,880,NA,24,11910,30000,NA,24664,603,NA,NA,36067,882,50670,1240,26677,6530,6441,1576,4467,1093,43,378,361,259,380,NA,NA,NA,NA,NA,NA,NA,NA,166,544,3,2,2,3,328,10,NA,NA,2139000,52361,3841000,94024,5711,1398,NA,NA,2870,13419,328,45967,1125,465,113,21080,NA,21080,5160,NA,5160,131,763,7898,1,0,0,2,1,3,2,3,24,3,2,3,2,0,40851,1936,115898,"241",25433,1205,19327,31103,NA,NA,NA,4566000,11177,2267667,5551,2298333,5626,200,4702,1151,757,185,5459,1336,86,156,38,5615,1374,965,NA,NA,29755,728,333810,8171,187580,4591,6114,6669,163,8926,218,11633,284,12902,315,16002,391,1540,3769,341,834,1881,4604,4,12750,8,5,7,0,NA,NA,0.1398,NA,0.287,0.0516,NA,25.9,"OECD"
"5126",390,"FRA","France",1948,547000,211000,4802,NA,NA,NA,NA,NA,NA,95,93,0,45,-1425,-1777,217,625,-385,NA,24,602,NA,-1717,488,120,-244,-70,216,-22,0,102,306,-233,0,27,540,-158,586,21,79,238,239,NA,-9166,0,2,0,2,0,11,0,0,4437,699,775,901,NA,2,31200,52000,NA,24631,597,NA,NA,36744,891,52730,1278,29434,7137,8464,2052,5830,1413,42,378,362,273,365,NA,NA,NA,NA,NA,NA,NA,NA,166,544,3,2,2,3,328,10,NA,NA,2076000,50341,3924000,95154,6104,1480,NA,NA,2800,14143,342,35872,869,525,127,22320,NA,22320,5412,NA,5412,130,769,8031,1,0,0,2,1,3,2,3,16,3,3,3,2,0,41238,1954,114741,"238",25504,1208,19021,30610,NA,NA,NA,3871154,9387,1963077,4760,1908077,4626,188,4716,1143,782,189,5498,1333,85,157,38,5655,1371,967,NA,NA,24883,603,344270,8348,201170,4878,5665,6746,163,9064,219,11808,286,13095,317,16251,394,1530,3710,483,1171,2013,4881,0,4437,11,2,0,0,NA,NA,0.148,NA,0.28,0.05412,NA,27.3,"OECD"
"5127",390,"FRA","France",1949,547000,211000,4802,NA,NA,NA,NA,NA,NA,79,77,61,91,7036,6879,3597,7878,-1129,NA,33,572,NA,-2918,305,-295,-250,-44,265,-8,263,101,313,0,238,27,512,-372,560,10,312,219,233,NA,5000,1,1,1,2,0,3,1,4,5625,714,792,922,NA,3,35000,39500,NA,24597,591,NA,NA,37422,900,54789,1318,29931,7201,8921,2146,6674,1605,42,387,363,287,350,NA,NA,NA,NA,NA,NA,NA,NA,166,544,3,2,2,3,328,10,379,70,1856000,44656,3838000,92343,6497,1563,NA,NA,2730,9908,238,69780,1678,545,131,23180,NA,23180,5577,NA,5577,126,793,8146,1,0,0,2,1,3,2,3,18,1,1,3,2,0,41562,1969,113584,"236",25575,1212,18313,29471,NA,NA,NA,6615950,15918,3370380,8109,3245570,7808,215,4730,1138,807,194,5537,1332,85,163,39,5700,1371,968,NA,NA,17782,427,471800,11351,362500,8721,8011,6822,164,9202,221,11983,288,13288,319,16500,396,1520,3657,625,1503,2145,5160,1,5625,3,1,4,1,NA,NA,0.1563,NA,0.273,0.05577,NA,28.7,"OECD"
"5128",390,"FRA","France",1950,547000,211000,4802,NA,NA,NA,NA,NA,NA,84,86,0,45,5632,8933,-3631,-1691,344,NA,24,893,NA,-772,289,464,-256,-62,206,-15,0,100,288,0,233,55,487,-1041,511,21,252,215,228,NA,40000,0,4,1,3,1,3,0,2,4437,730,809,943,NA,15,35000,39100,NA,24564,586,NA,NA,38100,909,56849,1356,33025,7879,9378,2237,7415,1769,42,396,365,301,334,NA,NA,NA,NA,NA,NA,NA,NA,166,544,3,2,2,3,328,10,NA,NA,1936000,46194,4050000,96635,6890,1643,NA,NA,2660,9993,238,158615,3784,565,134,24050,NA,24050,5738,NA,5738,123,813,8351,1,0,0,2,1,3,2,3,22,2,2,3,2,0,41910,1986,112428,"234",25646,1215,16405,26401,NA,NA,NA,11508440,27459,5312532,12676,6195908,14783,256,4744,1131,832,198,5576,1330,85,165,39,5741,1369,970,NA,NA,16516,394,303000,7229,303700,7246,5646,6899,164,9341,222,12158,290,13481,321,16749,399,1560,3722,796,1899,2356,5621,1,4437,3,4,2,0,NA,NA,0.1643,NA,0.266,0.05738,NA,30.1,"OECD"
"5129",390,"FRA","France",1951,547000,211000,4668,NA,NA,NA,NA,NA,NA,69,70,60,90,359,-99,4609,3355,654,NA,-74,820,NA,126,322,42,-263,-35,253,0,256,99,288,-238,-25,27,431,641,645,10,246,210,223,NA,8000,0,2,0,5,0,3,0,1,2812,745,826,964,NA,27,35000,42600,NA,24531,581,19129,453,38777,918,58907,1395,38151,9040,9835,2330,8355,1979,41,395,366,314,320,NA,NA,NA,NA,NA,NA,NA,NA,107,544,3,2,2,3,508,10,NA,NA,2077000,49216,4095400,97045,7383,1749,NA,NA,2590,10268,243,184692,4376,585,138,24997,NA,24997,5923,NA,5923,120,833,7624,1,0,0,2,1,3,2,3,22,2,2,3,2,1,42201,2000,108455,"232",25463,1206,17458,28095,NA,NA,NA,11718544,27768,5541549,13131,6176995,14637,299,4758,1127,857,203,5615,1330,84,170,40,5785,1370,971,NA,NA,16850,399,445700,10561,408400,9677,5837,6975,165,9479,224,12333,292,13674,324,16998,402,1600,3791,967,2291,2567,6082,0,2812,3,2,1,0,NA,NA,0.1749,NA,0.259,0.05923,NA,31.4,"OECD"
"5130",390,"FRA","France",1952,547000,211000,4668,NA,NA,NA,NA,NA,NA,75,75,0,89,5207,4441,-366,-700,599,NA,-66,722,NA,-451,301,35,-270,-177,443,-83,250,98,272,0,203,27,445,172,588,21,432,206,218,NA,4444,0,2,1,3,2,3,0,1,4062,760,843,985,NA,39,35000,41200,NA,24979,587,NA,NA,39455,927,60968,1433,40569,9541,10867,2555,8833,2077,41,403,367,328,305,NA,NA,NA,NA,NA,NA,NA,NA,107,544,3,2,2,3,508,10,NA,NA,2218000,52166,4140800,97389,7876,1852,NA,NA,2520,10543,247,335247,7884,606,142,25943,NA,25943,6101,NA,6101,115,869,8381,1,0,0,2,1,3,2,3,40,2,2,3,2,0,42518,2015,104483,"223",25280,1198,17759,28580,NA,NA,NA,17478155,41107,8490291,19968,8987864,21138,373,4708,1107,902,212,5610,1319,83,176,41,5786,1360,973,NA,NA,16207,381,432600,10174,382700,9000,5520,7052,165,9617,226,12508,294,13867,326,17247,405,1750,4115,1023,2406,2773,6521,1,4062,3,2,1,0,NA,NA,0.1852,NA,0.252,0.06101,NA,32.8,"OECD"
"5131",390,"FRA","France",1953,547000,211000,4668,NA,NA,NA,NA,NA,NA,86,84,60,44,-363,1151,-965,-202,544,NA,-75,1707,NA,-656,277,23,-278,-190,425,-91,0,86,251,0,223,27,426,-923,534,10,460,214,213,NA,3076,0,2,2,4,1,3,0,1,5312,776,861,1006,NA,51,35000,37600,NA,25427,592,NA,NA,40132,935,63028,1469,41462,9668,9997,2331,9227,2151,41,412,368,342,290,NA,NA,NA,NA,NA,NA,NA,NA,107,544,3,2,2,3,508,10,NA,NA,2359000,55007,4186200,97614,8369,1951,NA,NA,2450,10818,252,372013,8674,753,175,26890,NA,26890,6270,NA,6270,110,909,8377,1,0,0,2,1,3,2,3,38,2,2,3,2,0,42885,2032,100510,"215",25097,1189,16119,25940,NA,NA,NA,18361703,42816,8252660,19243,10109043,23572,368,4658,1086,948,221,5606,1307,83,180,41,5786,1349,974,NA,NA,15268,356,394200,9192,378200,8818,5230,7128,166,9755,227,12683,295,14060,327,17496,407,2020,4710,1254,2924,3274,7634,2,5312,3,2,1,0,NA,NA,0.1951,NA,0.245,0.0627,NA,34.2,"OECD"
"5132",390,"FRA","France",1954,547000,211000,4668,NA,NA,NA,NA,NA,NA,80,79,0,44,787,-286,622,967,513,NA,-75,1339,NA,224,558,28,-286,479,452,474,488,278,368,0,194,-2663,409,242,174,21,275,197,199,NA,2352,0,0,0,1,0,0,0,1,375,791,878,1026,15880,63,35000,37400,NA,25876,598,NA,NA,41584,961,65861,1523,45570,10541,10627,2458,9557,2210,41,420,270,356,374,NA,NA,NA,NA,NA,NA,NA,NA,107,544,3,2,2,3,508,10,NA,NA,2500000,57832,4231600,97890,8585,1985,NA,NA,2380,11092,256,423651,9800,807,186,28617,NA,28617,6620,NA,6620,107,934,8759,1,0,0,2,1,3,2,3,32,1,1,3,2,0,43228,2048,96538,"206",24914,1180,16510,26570,NA,NA,NA,18871658,43656,8973262,20757,9898396,22898,428,4921,1138,1001,231,5922,1369,83,186,43,6108,1412,976,NA,NA,15751,364,422100,9764,418100,9671,5437,7205,166,9894,228,12842,297,14253,329,17746,410,2520,5829,1222,2826,3742,8656,0,375,0,0,1,0,NA,NA,0.1985,NA,0.238,0.0662,NA,35.6,"OECD"
"5133",390,"FRA","France",1955,547000,211000,4668,NA,NA,NA,NA,NA,NA,92,93,120,131,-231,156,1125,1642,701,NA,-67,1386,NA,439,506,14,126,413,693,460,0,260,335,0,190,-333,28,455,795,10,289,194,195,479,1904,0,1,0,3,0,2,0,1,1750,806,895,1046,16641,75,35000,39000,NA,26324,603,NA,NA,43035,986,68694,1574,49627,11375,12592,2886,10770,2468,41,428,261,357,382,NA,NA,NA,NA,NA,NA,NA,NA,107,544,3,2,2,3,508,10,NA,NA,2700000,61888,4277000,98035,9350,2143,NA,NA,2410,11367,260,257712,5907,862,197,30343,NA,30343,6955,NA,6955,104,961,8629,1,0,0,2,1,3,2,3,13,1,1,3,2,0,43627,2067,91032,"195",24732,1172,17262,27780,29087,46810,6667,18992564,43533,8846410,20277,10146154,23256,254,5171,1185,1079,247,6250,1432,82,189,43,6439,1475,977,NA,NA,16617,380,473900,10862,491200,11259,5603,7353,168,10109,231,13184,302,14646,335,18200,417,3018,6917,1282,2938,4300,9856,0,1750,2,1,1,0,NA,NA,0.2143,NA,0.241,0.06955,NA,35.7,"OECD"
"5134",390,"FRA","France",1956,547000,211000,4290,NA,NA,NA,NA,NA,NA,99,102,119,129,770,1255,1613,-846,297,NA,-25,1189,NA,447,518,1335,124,380,607,426,465,-51,743,0,210,-344,28,1072,709,20,302,190,191,637,1600,0,0,0,1,0,5,0,0,1812,822,912,1066,17702,87,35000,40300,NA,26772,607,21491,487,43260,981,74536,1691,53829,12217,13398,3040,11388,2584,41,437,252,358,390,NA,NA,NA,NA,NA,NA,NA,NA,147,544,3,2,2,3,370,10,391,68,2808000,63732,4896000,111123,10115,2295,NA,NA,2440,11642,264,351749,7983,916,207,32233,NA,32233,7315,NA,7315,101,990,8470,1,0,0,2,1,3,2,3,13,1,1,3,2,1,44059,2088,85526,"199",24669,1169,19114,30760,31206,50220,7082,21154838,48014,9622084,21839,11532754,26175,305,5422,1230,1157,262,6579,1493,82,202,45,6781,1539,979,NA,NA,17523,397,555800,12614,454100,10306,5262,7501,170,10325,234,13527,307,15040,341,18654,423,3516,7980,1343,3048,4859,11028,0,1812,5,0,0,0,NA,NA,0.2295,NA,0.244,0.07315,NA,35.8,"OECD"
"5135",390,"FRA","France",1957,547000,211000,4290,NA,NA,NA,NA,NA,NA,114,110,58,85,694,95,869,1028,267,NA,-25,1022,NA,-251,468,335,82,171,840,288,222,194,272,0,183,-357,55,607,636,10,202,186,188,-1297,-9770,0,1,0,3,0,1,0,0,1312,837,929,1086,15405,2,35000,47900,NA,27004,605,NA,NA,44590,1000,77420,1737,57433,12888,14096,3163,12710,2852,41,445,243,360,397,NA,NA,NA,NA,NA,NA,NA,NA,147,544,3,2,2,3,370,10,NA,NA,2916000,65435,5118000,114848,10881,2441,NA,NA,2460,11917,267,361497,8112,971,217,34122,NA,34122,7657,NA,7657,99,1010,8474,1,0,0,2,1,3,2,3,17,2,2,3,2,0,44563,2111,78486,"182",24607,1166,20276,32630,33336,53648,7480,22182673,49778,10407516,23354,11775157,26423,307,5579,1251,1266,284,6845,1536,81,209,46,7054,1582,980,NA,NA,17276,387,611000,13710,506500,11365,5290,7649,171,10541,236,13870,311,15433,346,19108,428,4014,9007,1403,3148,5417,12155,0,1312,1,1,0,0,NA,NA,0.2441,NA,0.246,0.07657,NA,36,"OECD"
"5136",390,"FRA","France",1958,547000,211000,4290,NA,NA,NA,NA,NA,NA,101,104,116,84,45,-675,-408,516,568,NA,-25,921,NA,-2144,487,735,81,184,775,293,435,220,-443,0,180,-370,27,-98,-139,20,198,194,193,159,NA,1,0,4,1,1,3,0,1,6875,853,947,1107,15650,0,494,49500,NA,27236,605,20342,451,46018,1022,74767,1660,61599,13684,14616,3246,13629,3027,41,453,234,361,405,NA,NA,NA,NA,NA,NA,NA,NA,198,465,2,2,2,3,235,9,NA,NA,3113000,69154,5550000,123292,10837,2407,NA,NA,2480,11725,260,320551,7120,1026,227,36149,NA,36149,8030,NA,8030,97,1030,7745,1,0,1,2,1,2,2,2,27,2,2,3,2,1,45015,2133,71446,"166",24545,1163,20077,32310,32859,52880,7299,21652525,48100,10560808,23460,11091717,24640,289,5739,1274,1379,306,7118,1581,80,220,48,7338,1630,982,NA,NA,13719,304,592000,13151,538000,11951,5588,7797,173,10757,238,14195,315,15827,351,19562,434,4512,10023,1464,3252,5976,13275,4,6875,3,0,1,1,NA,NA,0.2407,NA,0.248,0.0803,NA,36.1,"OECD"
"5137",390,"FRA","France",1959,547000,211000,4290,NA,NA,NA,NA,NA,NA,100,98,57,126,1470,800,-1287,417,432,NA,-60,804,NA,-953,839,97,81,181,719,285,417,88,-289,-244,883,-384,27,-266,-141,10,214,1140,1147,8,NA,1,0,1,1,1,0,0,0,2062,891,1055,1234,15663,12,494,49150,NA,27310,600,NA,NA,46893,1031,73297,1612,64507,14188,15219,3347,14184,3119,40,493,225,362,413,NA,NA,NA,NA,NA,NA,NA,NA,198,465,2,2,2,3,235,9,NA,NA,3280000,72143,5660000,124491,10793,2373,NA,NA,2500,12032,264,355695,7823,1029,226,39576,NA,39576,8704,NA,8704,95,1052,7752,1,0,0,2,1,2,2,2,26,1,1,3,2,0,45465,2154,64406,"150",24394,1156,19543,31450,33164,53370,7294,24332669,53519,12234195,26909,12098474,26610,294,5900,1297,1493,328,7393,1626,79,229,50,7622,1676,983,NA,NA,12538,275,521000,11459,566000,12449,5017,7945,174,10972,241,14537,319,16221,356,20016,440,5019,11039,1502,3303,6521,14342,1,2062,0,0,0,1,NA,NA,0.2373,NA,0.25,0.08704,NA,36.2,"OECD"
"5138",390,"FRA","France",1960,547000,211000,1215,NA,NA,NA,NA,NA,NA,97,97,114,82,179,-91,1931,2007,408,NA,-60,764,NA,-327,763,32,80,-193,976,43,1800,165,347,-750,203,-400,55,174,80,20,219,1024,1037,1123,-833,0,0,0,1,2,5,0,4,2812,930,1163,1362,17423,11,494,493,NA,27385,596,NA,NA,48111,1048,76580,1668,72118,15710,17281,3764,14349,3125,37,503,216,364,420,NA,NA,NA,NA,NA,NA,NA,NA,198,465,2,2,2,3,235,9,NA,NA,3447000,75091,5733000,124891,10981,2392,190200,4143,2520,11872,258,357064,7778,1033,225,43004,NA,43004,9368,NA,9368,93,1075,7711,1,0,0,2,1,2,2,2,25,0,0,3,2,0,45904,2175,57366,"472",24244,1149,19884,32000,35376,56930,7706,24677282,53758,12573428,27390,12103854,26367,295,5840,1272,1657,360,7497,1633,77,272,59,7769,1692,985,NA,NA,12256,266,627600,13672,686200,14948,5355,8093,176,11188,243,14879,324,16614,361,20470,445,5546,12081,1541,3357,7087,15438,0,2812,5,0,4,0,NA,NA,0.2392,0.04143,0.252,0.09368,NA,36.4,"OECD"
